Sales region code;Sales district code;Relation number;Name;Full name;Address 1;Address 2;Zipcode;City;Country code;Country;State code;State description;Telephone;Mobile;Fax;Email;Internet address;Debtor salesman abbreviated;Customer category code;Customer category description;Customer group code;Bio customer;Zone code;Zone description;Company type code;Company type description;Customer type code;Exception VAT indicator;VAT extra;Agora Customer Id
670;BR;3800673;ALMIRO;ALMIRO EDIR MARIA DA SILVA;VL PASSO DA TAQUARA, SN;;95760-000;SAO SEBASTIAO DO CAI;BR;Brazil;RS;RS;51 35361371;51 984411372;;rosasgauchas@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;65622
670;BR;3800875;ALONSO;FERNANDO ALEJANDRO ALMEIDA ALONSO;SIT DO CHEFINHO, SN;;13910-001;JAGUARIUNA;BR;Brazil;SP;SP;19 92060703;;;olaplast@yahoo.com.br; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;79014
670;BR;3800798;ALVARENGA;MARCO ANTONIO REZENDE ALVARENGA 10945342691;RUA DR ALVARO BOTELHO, 170;;37200-000;LAVRAS;BR;Brazil;MG;MG;35 988280284;;;alvarengamarco@terra.com.br; ;JOAO VITOR;66;Advisor;020;;;;;;V2R;0;0;77024
670;BR;3801060;ALVES LAERCI;LAERCIO GARBELINI ALVES;SITIO MARIA DA PRATA;;14230-000;SERRA AZUL;BR;Brazil;SP;SP;16 39511860;;;mercatellif@gmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;83590
670;BR;3801382;ALVORADA MUD;LUCAS WELLITON PIRES CICCACI;Sitio Bom Jesus, SN;;17300-000;DOIS CORREGOS;BR;Brazil;SP;SP;14 991644936;14 991644936;;lciccaci@gmail.com; ;RICARDO;10;Plantraiser (standard);020;;;;;;VS;0;0;90270
670;BR;3800286;AMARAL EMER.;EMERSON VINICIUS SILVA AMARAL;RUA DA ESTIVA, SN;;32900-000;IGARAPE;BR;Brazil;MG;MG;31 96119004;31 96119004;;lucas.henriqueamaral@hotmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;53763
670;BR;3800845;AMS;AMS FOLHAGENS LTDA;ROD DF 330 KM 20, 5;CH 104 NR PAMPAS;73270-400;BRASILIA;BR;Brazil;DF;DF;61 84613401;;;alexandrealfredo.425@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;78154
670;BR;3801014;ANCHIETA AIR;AIRTON LUIZ RIBEIRO ANCHIETA;SEDE;;96450-000;DOM PEDRITO;BR;Brazil;RS;RS;54 991230230;;;piresanchieta@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;82303
670;BR;3800934;ANDRADE LAUR;FERNANDO APARECIDO DE ANDRADE E OUTROS;FAZ TAQUARA BRANCA, SN;;13170-000;SUMARE;BR;Brazil;SP;SP;19 38792248;19 991410396;;compras@andrade.com.br; ;RENATO;17;Grower (big);010;;;;;;VS;0;0;80429
670;BR;3800996;ANDREOLA;RUBENS ANDREOLA;ESTRADA DO ROCIO, 22;;85010-970;GUARAPUAVA;BR;Brazil;PR;PR;42 988462565;42 988462565;;agreto@uol.com.br; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;81915
670;BR;3800202;ANGEL AGR;ANGEL AGRICOLA LTDA - EPP;SITIO CAICARA, SN;;59700-000;APODI;BR;Brazil;RN;RN;84 33145548;84 9611 9595;;angelo@angelagricola.com.br; ;ERIC;14;Special account (big);020;;;;;;V7R;0;0;53687
670;BR;3800610;AP FRUTAS;ALTAIR DE JESUS PEREIRA;AP, SN;SITIO AP;37610-000;BOM REPOUSO;BR;Brazil;MG;MG;35 984470703;35 984470722;;fiscal@frutasap.com.br; ;RENATO;16;Grower (small);020;;;;;;V2R;0;0;60526
670;BR;3800935;APPEL HIDRO;GABRIELA ARRUDA DA SILVEIRA APPEL;RUA NOVA TRENTO, SN;;88200-000;TIJUCAS;BR;Brazil;SC;SC;47 991168585;;;appelhidroponia@gmail.com; ;MARCELO;27;Distributor (small);020;;;;;;V2R;0;0;80455
670;BR;3800526;APUCARANA;R.B.M. COMERCIO DE FRUTAS E VERDURAS LTDA - ME;AV BRASILIA, 10.000;BOX CEASA 119, PAVLH B;86001-970;LONDRINA;BR;Brazil;PR;PR;43 33396018;43 99136898;;morakami@hotmail.com; ;RAFAELA;16;Grower (small);670;;;;;;V2R;0;0;57394
670;BR;3800731;AR AGRONEG;ANSELMA MARIA DOS SANTOS SILVA;AVENIDA VERA CRUZ, 1933;LOJA;74675-830;GOIANIA;BR;Brazil;GO;GO;62 982608458;;;aragronegocios@gmail.com; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;72707
670;BR;3800821;ARAGUAIA CAN;ADUBOS ARAGUAIA IND E COM LTDA;Avenida Rio Grande do Sul;;78640-000;CANARANA;BR;Brazil;MT;MT;62 33108131;;;nfe.recebimento@araguaia.com.br; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;77810
670;BR;3800752;ARAGUAIA CAT;ADUBOS ARAGUAIA IND E COM LTDA;SIT ARAGUAIA II, BR 050;KM 273,6 A DIREITA;75701-970;CATALAO;BR;Brazil;GO;GO;64 34418811;;;loja.catalao@araguaia.com.br; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;74466
670;BR;3800358;ARAUJO;SILVIO MARCIANO DE ARAUJO;SANTO ANTONIO, SN;SITIO SANTO ANTONIO;35660-970;PARA DE MINAS;BR;Brazil;MG;MG;37 99741406;37 99741406;;gabriele.gabrielearaujo@outlook.com; ;RENAN;10;Plantraiser (standard);020;;;;;;V2R;0;0;53832
670;BR;3800893;ARAUJO FRIOS;ARAUJO FRIOS E PRODUTOS ALIMENTICIOS LTDA;AV RIO BRANCO, 425;;79304-020;CORUMBA;BR;Brazil;MS;MS;67 996000303;;;msfrios@uol.com.br; ;RAFAELA;16;Grower (small);020;;;;;;V7R;0;0;79360
670;BR;3800350;ARCIL;ARCIL PEREIRA PASSOS NETO;DOS QUEIAS, SN;;35460-000;BRUMADINHO;BR;Brazil;MG;MG;31 35346129;31 99744805;;arcil.neto@gmail.com; ;RENAN;10;Plantraiser (standard);020;;;;;;V2R;0;0;53824
670;BR;3800200;ARMAZEM AGR.;ARMAZEM AGRICOLA CAMPINAS LTDA;AV. COMENDADOR ALADINO SELMI, 2298;CHACARA RECANTO FORTUNA;13069-036;CAMPINAS;BR;Brazil;SP;SP;19 32164364;;19 32164165;armazemagricolacampinas@yahoo.com.br; ;ANDRESSA;27;Distributor (small);020;;;;;;VS;0;0;53685
670;BR;3801342;ARMAZEM VINH;ARMAZEM AGRICOLA VINHEDO LIMITADA;ESTRADA DE VILA JAGUARA;;05089-100;SAO PAULO;BR;Brazil;SP;SP;11 999066493;11 999066493;;nando.salum@terra.com.br; ;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;89386
670;BR;3800785;ASOLUM;ASOLUM AGRICULTURA TECNOLOGICA S.A.;RUA PEDRO CELESTINO LEITE PENTEADO, 207;ANEXO 209;13214-215;JUNDIAI;BR;Brazil;SP;SP;11 38358325;;;contato@asolum.com;www.pinkfarms.com.br;ANDRESSA;16;Grower (small);020;;;;;;VS;0;0;76571
670;BR;3801136;ASSIS MYCKEL;MYCKEL ANDRADE ASSIS;RODOVIA  GO 221;;75855-000;DOVERLANDIA;BR;Brazil;GO;GO;64 984442706;64 984442706;;myckelvet@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;84921
670;BR;3801384;ATIVA AGROP;ATIVA COM REP DE PROD AGROP LTDA;Avenida Vera Cruz;Qd 46 Lote 7;74675-830;GOIANIA;BR;Brazil;;;62 32647377;62 32647377;;julliano@ativagro.com.br; ;TIAGO;27;Distributor (small);020;;;;;;V7R;0;0;89990
670;BR;3801327;ATTON AGRO;ATTON AGRONEGOCIOS LTDA;RUA URBANO ALVES DE MORAES;APT 1001;95330-000;VERANOPOLIS;BR;Brazil;RS;RS;54 996243487;;;alan@haagricola.com.br; ;MARCELO;28;Distributor (big);020;;;;;;V2R;0;0;88751
670;BR;3801104;AURA VERDE;WENDEL FERREIRA DA SILVA 00830487158;RUA DOZE DE OUTUBRO, 11;;75901-380;RIO VERDE;BR;Brazil;GO;GO;64 999548549;64 999548549;;wendelferreira@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;84310
670;BR;3801250;AURIMAR;AURIMAR BATISTA CAMPOS;BR 174 KM 134,RAMAL DA MICADE KM 11;;69735-000;PRESIDENTE FIGUEIREDO;BR;Brazil;AM;AM;92 991538147;;;aurimarbatista@outlokk.com; ;RUY;16;Grower (small);030;;;;;;V7R;0;0;87956
670;BR;3800235;AURO ARATA;AURO TETSUZO ARATA E OUTRA;RUA DAS ORQUIDEAS, SN;CX POSTAL 156;18304-762;CAPAO BONITO;BR;Brazil;SP;SP;15 35417162;15 997907077;;auroarata@bol.com.br; ;RICARDO;15;Grower (standard);020;;;;;;VS;0;0;53714
670;BR;3801160;AVN HORTA PL;AVN - COM DE PRODUTOS AGROPECUARIOS LTDA;RUA URAI;;85853-697;FOZ DO IGUACU;BR;Brazil;PR;PR;45 91086346;;;flavia.araujo@oceanquality.net; ;RAFAELA;26;Distributor (standard);020;;;;;;V2R;0;0;84715
670;BR;3800793;AZEVEDO;VALDIR RAMOS DE AZEVEDO;CHACARA NOSSA SENHORA DO LIVRAMENTO, SN;;17800-000;ADAMANTINA;BR;Brazil;SP;SP;14 996560028;;;v.ramos.az@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;76944
670;BR;3801387;BACELAR;WALACE NORA BACELAR;TRAVESSA -TRAVESSAO UNIAO DA VITORIA;KM 02 PELA LINHA F;76841-000;PORTO VELHO;BR;Brazil;RO;RO;69 992464711;69 992464711;;pablowtb@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;90352
670;BR;3800237;BALARDIN;PAULA BISOL BALARDIN;VL FAZENDA SOUZA;;95001-970;CAXIAS DO SUL;BR;Brazil;RS;RS;54 32671420;;;hidro.caxias@yahoo.com.br; ;MARCELO;15;Grower (standard);670;;;;;;V2R;0;0;53716
670;BR;3801036;BALDISSARELL;VIVEIRO BALDISSARELLI - EIRELI;COM LINHA NEGREIROS;;85615-000;MARMELEIRO;BR;Brazil;PR;PR;46 35251903;46 991156972;;moacirbaldissarelli@hotmail.com; ;RAFAELA;11;Plantraiser (small);020;;;;;;V2R;0;0;83185
670;BR;3801314;BALESTRIM;LUIZ ANTONIO BALESTRIM;RUA JOSE PIOVESAN FILHO;320-340-478 SITIO SANTO ANTONIO;13218-630;JUNDIAI;BR;Brazil;SP;SP;19 971403918;19 971403918;;soniabalestrim@gmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;88914
670;BR;3800601;BAPTISTELLA;VIVEIRO DE MUDAS IRMAOS BAPTISTELLA LTDA;ESTM ALCEBIADES STEFANI;SITIO SANTA MARIA, CAIXA POSTAL 186;13254-600;ITATIBA;BR;Brazil;SP;SP;11 45248064;11 999706895;;viveirodemudasib@uol.com.br; ;RENATO;11;Plantraiser (small);020;;;;;;VS;0;0;60149
670;BR;3801389;BARBANTI AND;ANDERSON SERVELIN BARBANTI;TRAV TRENTINO, SN;;95180-000;FARROUPILHA;BR;Brazil;RS;RS;54 984394066;54 984394066;;andersonbarbanti@gmail.com; ;MARCELO;11;Plantraiser (small);020;;;;;;V2R;0;0;90370
670;BR;3801183;BARBIERI CEL;CELSO ALFREDO BARBIERI;ESTRADA SAO BENEDITO DO FOGIO;;12334-420;JACAREI;BR;Brazil;SP;SP;12 997045058;12 997045058;;celso.barbieri@yahoo.com.br; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;86010
670;BR;3800441;BARBIERI DIE;DIEGO BARBIERI;RUA DANIEL RIZZI, SN;;97110-230;SANTA MARIA;BR;Brazil;RS;RS;55 96158783;55 96158783;;diego7630@hotmail.com;http://hidroponiabarbieri.blogspot.com.br/;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;53912
670;BR;3800477;BARCELOS;JORGE LUIZ BARCELOS OLIVEIRA;Rua das Acacias, 121;Bloco B1 apto 303;88040-560;FLORIANOPOLIS;BR;Brazil;SC;SC;48 37219090;48 99925959;48 32340581;jbarcelos56@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;53945
670;BR;3800883;BATISTA JAIM;JAIME JOSE BATISTA e outros;JOSE QUEIROZ KM 25;;35694-000;SAO JOSE DA VARGINHA;BR;Brazil;MG;MG;37 999462174;;;lucasagro01@gmail.com; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;79059
670;BR;3801347;BATISTA JEFF;JEFFERSON KLEDER NOGUEIRA BATISTA;ASSENTAMENTO SERRA AZUL;;39508-000;JAIBA;BR;Brazil;MG;MG;38 991933676;38 991933676;;jkjaiba@yahoo.com.br; ;RENAN;16;Grower (small);020;;;;;;V2R;0;0;89491
670;BR;3800660;BAYER;BAYER S.A.;ROD COMUNITARIA NEUZA REZENDE, SN;KM 19 ENTRADA PORTARIA NUNHEMS TERREO SL BAYER 01;38439-800;UBERLANDIA;BR;Brazil;MG;MG;34 25893316;34 991614611;;walter.bernardi@bayer.com; ;LIONEL;27;Distributor (small);010;;;;;;V2R;0;0;64157
670;BR;3800598;BAZZO;ALEXANDRE HENRIQUE BAZZO;LINHA SAO JOAO, SN;;95180-000;FARROUPILHA;BR;Brazil;RS;RS;54 999733895;54 999203895;;hortibazzo@yahoo.com.br; ;MARCELO;13;Plantraiser (big);020;;;;;;V2R;0;0;60092
670;BR;3800783;BEGREEN SP;BEGREEN FAZENDAS URBANAS LTDA;RUA ALFRED JURZYKOWSKI, 562;;09680-900;SAO BERNARDO DO CAMPO;BR;Brazil;SP;SP;31 33325466;;;financeiro@begreen.farm;https://www.begreen.farm/;RENAN;15;Grower (standard);020;;;;;;VS;0;0;76473
670;BR;3801207;BEGROW;GUILHERME BEGROW;LINHA AGUA BRANCA;INTERIOR;89879-000;SAO MIGUEL DA BOA VISTA;BR;Brazil;SC;SC;49 999697551;49 999697551;;brunobegrow@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;86794
670;BR;3800709;BELA FONTE;BELA FONTE MELON LTDA;FAZENDA BELA FONTE, SN;;59700-000;APODI;BR;Brazil;RN;RN;84 33169223;;;financeiro@brazilmelon.com; ;WEBER;17;Grower (big);020;;;;;;V7R;0;0;68770
670;BR;3800895;BELEAF;BELEAF PRODUTOS HIDROPONICOS LTDA;R JOAO MARIA, SN;;84400-000;PRUDENTOPOLIS;BR;Brazil;PR;PR;42 988021369;;;edinakuchla@gmail.com; ;RAFAELA;16;Grower (small);020;;;;;;V2R;0;0;79368
670;BR;3801150;BELLA SAFRA;Henrique de Oliveira Assis;Rua Avelino Domingues Menk ,1143;;18310-000;GUAPIARA;BR;Brazil;SP;SP;15 997430022;;;compras@bellasafra.com.br; ;RENATO;26;Distributor (standard);010;;;;;;VS;0;0;85000
670;BR;3801067;BELTRAME;Beltrame Agro Comercial Ltda;Rua Jose Batista,;;18170000;PIEDADE;BR;Brazil;SP;SP;15 3344 2427;;;evaldo@beltrameagricola.com.br; ;ANDRESSA;26;Distributor (standard);020;;;;;;VS;0;0;83589
670;BR;3800860;BEM VIVER;BEM VIVER VIDA SAUDAVEL LTDA;EST MUNICIPAL DE CRUZ DAS ALMAS, SN;;44380-000;CRUZ DAS ALMAS;BR;Brazil;BA;BA;75 81159754;;;bemviverba@gmail.com; ;ELAINE;16;Grower (small);020;;;;;;V7R;0;0;78531
670;BR;3800899;BENEDETTI L;LUIS HENRIQUE BARROS BENEDETTI;VARGEM GRANDE, SN;;37215-000;INGAI;BR;Brazil;MG;MG;19 37461566;;;luishbenedetti@hotmail.com; ;JOAO VITOR;16;Grower (small);020;;;;;;V2R;0;0;78562
670;BR;3800942;BENEDITO CRI;CRISTIANO BENEDITO;EST BAIRRO DOS LIMAS, SN;;12980-000;JOANOPOLIS;BR;Brazil;SP;SP;11 995953219;;;benedito.cdaiane@gmail.com; ;JOAO VITOR;15;Grower (standard);020;;;;;;VS;0;0;80785
670;BR;3800823;BENEDITO L;LUIZ GUSTAVO BENEDITO;EST BAIRRO DOS PIRES, SN;;12980-000;JOANOPOLIS;BR;Brazil;SP;SP;11 997786318;;;benedito.cdaiane@gmail.com; ;JOAO VITOR;15;Grower (standard);020;;;;;;VS;0;0;77858
670;BR;3800892;BENEDITO MAR;MARCO ANTONIO BENEDITO;CHACARA RAIZ DA SERRA;;12980-000;JOANOPOLIS;BR;Brazil;SP;SP;11 997786318;11 997786318;;benedito.cdaiane@gmail.com; ;JOAO VITOR;15;Grower (standard);020;;;;;;VS;0;0;79146
670;BR;3800970;BENTOSUL;BENTOSUL DISTRIBUIDOR DE ALIMENTOS LTDA;RUA INDEPENDENCIA, 442;;95170-436;FARROUPILHA;BR;Brazil;RS;RS;54 999550101;54 999550101;;sandradesouza2014@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;81406
670;BR;3800575;BERNARDI;EVANILDO ANDRE BERNARDI;EST CAMANDULLI, SN;;95010-970;CAXIAS DO SUL;BR;Brazil;RS;RS;54 30191669;54 999935151;;evanildoandrebernardi@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;59147
670;BR;3800753;BERTIN RIC;RICARDO BERTIN;Rod RR 319, sn;Vila Passarao;69300-000;BOA VISTA;BR;Brazil;RR;RR;95 991383096;;;ricardobertin@ymail.com; ;RUY;16;Grower (small);020;;;;;;V7R;0;0;74680
670;BR;3800165;BERTOLIN;CHACARA BERTOLIN COM DE HORTIFRUTO LTDA;Rua Comendador Orlando Ceccon, 132 A;;83414-510;COLOMBO;BR;Brazil;PR;PR;41 36561715;;;eduardo@chacarabertolin.com.br; ;RAFAELA;15;Grower (standard);670;;;;;;V2R;0;0;53656
670;BR;3801042;BERTUZZI IDE;IDELMAR BERTUZZI;Linha Senador Ramiro;;95340-000;NOVA BASSANO;BR;Brazil;RS;RS;54 996933535;;;idebertuzzi@yahoo.com.br; ;MARCELO;11;Plantraiser (small);020;;;;;;V2R;0;0;83355
670;BR;3801167;BG MALL RJ;BG MALLS FAZENDAS URBANAS EM SHOPPING CENTERS SA;Av. Ayrton Senna, 3000;;22775-904;RIO DE JANEIRO;BR;Brazil;RJ;RJ;31 984816081;31 984816081;;contasbegreenrj@gmail.com; ;RENAN;15;Grower (standard);020;;;;;;V2R;0;0;85485
670;BR;3801166;BG MALLS BH;BG MALLS FAZENDAS URBANAS EM SHOPPING CENTERS SA;Rua Professor Octaviano de Almeida, 62;;30260-020;BELO HORIZONTE;BR;Brazil;MG;MG;31 984816081;31 984816081;;contasbegreenbh@gmail.com; ;RENAN;15;Grower (standard);020;;;;;;V2R;0;0;85484
670;BR;3801272;BIANCHI SILV;SILVANA BIANCHI DE SOUZA 03496136723;RUA BENEDITO AILTON CAMILO DE SOUZA;;18703-590;AVARE;BR;Brazil;SP;SP;14 99759-998;14 99759-998;;jeffersonjds@outlook.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;88380
670;BR;3800570;BIOGENESE;Biogenese Sementes e Nutrição Biogenese;Rua Joaquim Bicudo de Almeida 55/A;Jardim Planalto;13190-000;MONTE MOR;BR;Brazil;SP;SP;19 38794525;;;financeiro@biogenese.agr.br; ;RENATO;26;Distributor (standard);020;;;;;;VS;0;0;58941
670;BR;3800506;BIOTEK;JOSE MANUEL MAGALHAES DE ALMEIDA FONSECA;OTR ESTANCIA TUPA, SN;;17600-970;TUPA;BR;Brazil;SP;SP;14 34963811;;;mudasbiotek@uol.com.br; ;RICARDO;10;Plantraiser (standard);020;;;;;;VS;0;0;55916
670;BR;3801379;BISMARK;BISMARK DE FREITAS PEREIRA;ETR CAMPINAS, 6001 SITIO CAMPINAS;ZONA RURAL;28.637-000;SUMIDOURO;BR;Brazil;RJ;RJ;22 98108-0355;22 98108-0355;;kllegumes7@gmail.com; ;VINICIUS T;16;Grower (small);020;;;;;;V2R;0;0;90226
670;BR;3800428;BISQUOLO;SERGIO BISQUOLO NETO;LMG-748, SN;;38442-241;ARAGUARI;BR;Brazil;MG;MG;34 32414401;34 99123949;;sergio@trianguloagricola.com.br; ;TIAGO;16;Grower (small);020;;;;;;V2R;0;0;53899
670;BR;3801028;BITTENCOURT;MARLON RODRIGUES DE BITTENCOURT;RUA ANA PERNIGOTTI;;96217-010;RIO GRANDE;BR;Brazil;RS;RS;53 999587203;53 999587203;;marlonbitt@hotmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;82914
670;BR;3800520;BLUE SEEDS;BLUE SEEDS DO BRASIL PESQUISA, DES. E LTDA;PRACA DOS CRISTANTEMOS, 110;;13825-000;HOLAMBRA;BR;Brazil;SP;SP;19 3802 2588;;;dmeira@blueseeds.com.br; ;LIONEL;27;Distributor (small);020;;;;;;VS;0;0;57083
670;BR;3801138;BOA ESPERANC;DUTRA & PAULA LTDA;Rodovia Cristais Paulista km 08;;14450-000;JERIQUARA;BR;Brazil;SP;SP;16 37599546;;;viveiroboaesperanca@viveiroboaesperanca.com.br; ;RICARDO;10;Plantraiser (standard);020;;;;;;VS;0;0;83644
670;BR;3800410;BOLLO MACAU;BOLLO BRASIL PROD. E COM. DE FRUTAS EIRELI;FAZ BOLLO BRASIL II, ROD BR 406, KM 30, SN;;59500-000;MACAU;BR;Brazil;RN;RN;84 33175604;84 99339791;;logistica.bollobrasil@bollo.es; ;WEBER;17;Grower (big);020;;;;;;V7R;0;0;53881
670;BR;3800067;BOLLO MOSSOR;BOLLO BRASIL PROD. E COM. DE FRUTAS EIRELI;FAZ BOLLO BRASIL, ROD BR 304, KM 16, SN;CAIXA POSTAL 1122;59600-970;MOSSORO;BR;Brazil;RN;RN;84 33175604;84 99589404;;logistica.bollobrasil@bollo.es;www.bollo.es;WEBER;17;Grower (big);020;;;;;;V7R;0;0;53570
670;BR;3800339;BOMVERDI;MARCELLO MAZETTO DE SOUZA E OUTRA;SP 141 Rodovia Camilo Principe de Morais, Km 74,5;;18260-000;PORANGABA;BR;Brazil;SP;SP;15 32576309;;;marcello@bomverdi.com.br; ;RICARDO;15;Grower (standard);670;;;;;;VS;0;0;53814
670;BR;3800190;BONNORA;ROGERIO ADRIANO BONNORA E OUTROS;SITIO SANTA RITA, SN;;17570-000;ORIENTE;BR;Brazil;SP;SP;14 996612099;14 996612099;;agrobonnora@hotmail.com; ;RICARDO;16;Grower (small);670;;;;;;VS;0;0;53677
670;BR;3801019;BORBA SERGIO;SERGIO PAULO BORBA E OUTRO;ESTRADA MUNICIPAL CDR 146;KM 4,8 SITIO SANTA ROSA;16260-000;COROADOS;BR;Brazil;SP;SP;18 981338778;18 981338778;;sergioborba1@hotmail.com; ;RICARDO;16;Grower (small);020;;;;;;VS;0;0;82646
670;BR;3801169;BORGES RODRI;RODRIGO PEREIRA SODRE BORGES;R VITORIA;;76980-622;VILHENA;BR;Brazil;RO;RO;69 984226387;69 984226387;;rodrigosodreborges@hotmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;85483
670;BR;3800546;BORGES VALDE;VALDECI PEREIRA BORGES;GLEBA CAUAME, SN;COLONIA MONTE CRISTO, LOTE 28;69300-000;BOA VISTA;BR;Brazil;RR;RR;95 991579983;;;senegal.val@hotmail.com; ;RUY;16;Grower (small);020;;;;;;V7R;0;0;58257
670;BR;3801083;BORTOLUZZI;ADEMIR JOSE BORTOLUZZI;VL VALE VENETO;;97230-000;SAO JOAO DO POLESINE;BR;Brazil;RS;RS;55 997274406;;;maicon.couto.bortoluzzi@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;83894
670;BR;3801127;BOSCARI L;LEONARDO GIOVANI BOSCARI;LI SAO JOSE;;95726-000;CORONEL PILAR;BR;Brazil;RS;RS;54 37711654;;;leboscari@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;84809
670;BR;3801270;BRAMBILLA;BEATRIZ VIANA BRAMBILLA;Av Roque Brambilla na altura do numero 520, Km 0,5;;16230-000;PIACATU;BR;Brazil;SP;SP;18 997573225;18 997573225;;beatrizbrambilla@mudasbrambilla.com.br; ;RICARDO;10;Plantraiser (standard);020;;;;;;VS;0;0;88335
670;BR;3801213;BRANDEBURSKI;ANDRE ROBERTO BRANDEBURSKI;EST FERNANDO FERRARI;;94000-010;GRAVATAI;BR;Brazil;RS;RS;55 519953400;55 519953400;;andre@brandeburski.com.br; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;86962
670;BR;3801240;BRAUWERS;VANDERLEI ADAIR BRAUWERS;LI SAO CAETANO;;95940-000;ARROIO DO MEIO;BR;Brazil;RS;RS;51 981821400;51 981821400;;vanderlei.brauwers@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;87827
670;BR;3800180;BRAZIL MELON;BRAZIL MELON PROD. EXP. IMP. LTDA;ROD ROD BR 304, KM 07 - SIT SAO ROMAO;CXPST 82;59649-899;MOSSORO;BR;Brazil;RN;RN;84 33238516;84 91427841;;nardivan@brazilmelon.com;http://www.brazilmelon.com/brazilmelon/;WEBER;17;Grower (big);020;;;;;;V7R;0;0;53669
670;BR;3800921;BRAZPLANT;LEANDRO DA SILVA PINHEIRO;NUCLEO RURAL ALEX. GUSMAO;GLEBA 01 LOTE 07 - PICAG;72725-990;BRASLIA;BR;Brazil;DF;DF;61 999265904;;;financeiro@brazplant.com.br; ;TIAGO;13;Plantraiser (big);020;;;;;;V7R;0;0;79860
670;BR;3800939;BRENDLER ATH;ATHOS MINOTTO BRENDLER;QUEBRACHO, SN;;96460-000;HULHA NEGRA;BR;Brazil;RS;RS;53 999957077;;;athosbrendler@gmail.com; ;MARCELO;16;Grower (small);020;;;;;;V2R;0;0;80667
670;BR;3800702;BROTAR;BROTAR COMERCIO E REPRESENTACOES AGRICOLAS LTDA;RUA TREZE DE MAIO, 854;;13780-000;DIVINOLANDIA;BR;Brazil;SP;SP;19 36631945;;;gebara.brotar@gmail.com; ;RENATO;27;Distributor (small);020;;;;;;VS;0;0;67936
670;BR;3801300;BRUCH JO;JOCINEI BRUCH;EST GERAL RIO DO CEDRO;;88150-000;AGUAS MORNAS;BR;Brazil;SC;SC;48 996560878;48 996560878;;jocineib@gmail.com; ;MARCELO;15;Grower (standard);020;;;;;;V2R;0;0;88778
670;BR;3801101;BRUNO BAUER;BRUNO BIASSIO TELLES BAUER;CHACARA MARIA EMILIA - QUINHÃO 4;ANITA GARIBALDI/ PROLONGAM.;84.015-050;PONTA GROSSA;BR;Brazil;PR;PR;42 999167112;42 999167112;;btbauer.bruno@gmail.com; ;RAFAELA;16;Grower (small);010;;;;;;V2R;0;0;83994
670;BR;3801168;BUENO EDISON;EDISON FAVA BUENO 04959221100;EST PARQUE PARANOA NORTE TRECHO 3;;BRASILIA;71540-990;BR;Brazil;DF;DF;61 993713663;61 993713663;;edison.bueno@gmail.com; ;TIAGO;16;Grower (small);020;;;;;;V7R;0;0;85482
670;BR;3800668;BUONOGEL;RINALDO JOSE FOGA;FAZENDA OURO VERDE, SN;;13295-000;ITUPEVA;BR;Brazil;SP;SP;11 45911571;11 971532765;;buonogel@buonogel.com.br; ;JOSE FRANCIS;17;Grower (big);020;;;;;;VS;0;0;65184
670;BR;3800746;CAA;CAA DOURADO COM IMP E EXP DE SOLUCOES AGROPECUARIA;RUA ZECA BATISTA, 291;;44900-000;IRECE;BR;Brazil;BA;BA;74 36417602;;;c.aadourado@hotmail.com; ;BAHIA;28;Distributor (big);020;;;;;;V7R;0;0;73287
